id,viral_load,virus,family,day
A5_15_5_M,-4.23730894,M,A5_15,14
A5_10_5_M,-6.9508127,M,A5_10,14
A5_10_5_O,-8.95035496,O,A5_10,14
A5_20_5_O,-6.92375496,O,A5_20,14
A5_2_5_M,-4.2676627,M,A5_2,14
A5_22_5_O,-8.3396627,O,A5_22,14
A5_2_5_O,-9.05104001,O,A5_2,14
A5_7_5_M,-4.2369127,M,A5_7,14
A5_7_5_O,-6.73034001,O,A5_7,14
A5_23_5_M,-4.72325894,M,A5_23,14
A5_23_5_O,-6.53050496,O,A5_23,14
A5_20_5_M,-3.42605894,M,A5_20,14
A5_8_5_M,-5.23860894,M,A5_8,14
A5_8_5_O,-7.91089001,O,A5_8,14
A5_15_5_O,-8.50239001,O,A5_15,14
A5_3_5_M,-5.52875894,M,A5_3,14
A5_3_5_O,-9.76834001,O,A5_3,14
A5_22_5_M,-5.87007176,M,A5_22,14
A5_9_5_M,-6.37225894,M,A5_9,14
A5_9_5_O,-6.93395496,O,A5_9,14
A6_1_1_A,-2.5593753,A,A6_1,13
A6_1_1_M,-5.18516632,M,A6_1,13
A6_4_1_A,-6.1613753,A,A6_4,13
A6_4_1_M,-6.49611632,M,A6_4,13
A6_16_1_A,-4.04890851,A,A6_16,13
A6_14_1_A,-5.24655851,A,A6_14,13
A6_10_1_A,-5.30865851,A,A6_10,13
A6_10_1_M,-5.12477481,M,A6_10,13
A6_6_1_A,-5.1279253,A,A6_6,13
A6_6_1_M,-5.84266632,M,A6_6,13
A6_3_1_A,-5.66986184,A,A6_3,13
A6_15_1_A,-4.16336184,A,A6_15,13
A6_12_1_A,-4.28375851,A,A6_12,13
A6_12_1_M,-4.99862481,M,A6_12,13
A6_8_1_A,-5.32575851,A,A6_8,13
A6_14_1_M,-5.83868482,M,A6_14,13
A6_3_1_M,-5.39478482,M,A6_3,13
A6_15_1_M,-4.98863482,M,A6_15,13
A6_16_1_M,-2.39821632,M,A6_16,13
A6_12_2_O,-9.85771661,O,A6_12,14
A6_8_2_O,-7.70006098,O,A6_8,14
A6_4_2_A,-5.35322693,A,A6_4,14
A6_10_2_A,-5.29187693,A,A6_10,14
A6_6_2_A,-6.10792693,A,A6_6,14
A6_14_2_A,-6.71132693,A,A6_14,14
A6_14_2_O,-8.27666661,O,A6_14,14
A6_15_2_A,-4.28356184,A,A6_15,14
A6_15_2_O,-8.15806098,O,A6_15,14
A6_12_2_A,-4.36110407,A,A6_12,14
A6_1_2_A,-4.85821184,A,A6_1,14
A6_1_2_O,-8.07226098,O,A6_1,14
A6_4_2_O,-8.15711098,O,A6_4,14
A6_16_2_A,-4.89932693,A,A6_16,14
A6_16_2_O,-6.70716098,O,A6_16,14
A6_3_2_A,-4.41451184,A,A6_3,14
A6_3_2_O,-6.55621661,O,A6_3,14
A6_10_2_O,-8.03101098,O,A6_10,14
A6_6_2_O,-6.66251661,O,A6_6,14
A6_8_2_A,-3.95737693,A,A6_8,14
A6_14_3_M,-7.79358367,M,A6_14,15
A6_3_3_M,-6.49900682,M,A6_3,15
A6_15_3_M,-6.62120341,M,A6_15,15
A6_16_3_M,-4.70315682,M,A6_16,15
A6_12_3_O,-7.76382025,O,A6_12,15
A6_1_3_M,-8.29924316,M,A6_1,15
A6_1_3_O,-7.79232025,O,A6_1,15
A6_4_3_M,-7.06040682,M,A6_4,15
A6_4_3_O,-8.38153367,O,A6_4,15
A6_16_3_O,-8.41252025,O,A6_16,15
A6_14_3_O,-8.80817025,O,A6_14,15
A6_10_3_M,-8.06510341,M,A6_10,15
A6_10_3_O,-8.33972878,O,A6_10,15
A6_6_3_M,-9.15640682,M,A6_6,15
A6_6_3_O,-6.87252025,O,A6_6,15
A6_3_3_O,-6.20457025,O,A6_3,15
A6_15_3_O,-8.50837878,O,A6_15,15
A6_12_3_M,-5.77139316,M,A6_12,15
A6_8_3_M,-6.09460341,M,A6_8,15
A6_8_3_O,-7.31292878,O,A6_8,15
A7_10_1_A,-5.95171586,A,A7_10,16
A7_10_1_M,-4.56746586,M,A7_10,16
A7_4_1_M,-8.8335998,M,A7_4,16
A7_24_1_A,-4.78268025,A,A7_24,16
A7_24_1_M,-7.61686586,M,A7_24,16
A7_20_1_A,-4.76863025,A,A7_20,16
A7_11_1_A,-4.30815335,A,A7_11,16
A7_11_1_M,-6.1591498,M,A7_11,16
A7_8_1_M,-6.6688998,M,A7_8,16
A7_3_1_A,-4.40863025,A,A7_3,16
A7_3_1_M,-5.13776691,M,A7_3,16
A7_9_1_A,-4.30890335,A,A7_9,16
A7_14_1_A,-4.25175335,A,A7_14,16
A7_14_1_M,-5.6836498,M,A7_14,16
A7_9_1_M,-7.0315998,M,A7_9,16
A7_4_1_A,-5.33948025,A,A7_4,16
A7_23_1_A,-4.42438025,A,A7_23,16
A7_8_1_A,-4.46450335,A,A7_8,16
A7_20_1_M,-6.44851691,M,A7_20,16
A7_23_1_M,-5.18851691,M,A7_23,16
A7_14_2_A,-6.2739627,A,A7_14,17
A7_10_2_O,-6.95909123,O,A7_10,17
A7_24_2_A,-7.23142431,A,A7_24,17
A7_8_2_A,-5.5302127,A,A7_8,17
A7_20_2_A,-4.77589006,A,A7_20,17
A7_4_2_O,-4.95882482,O,A7_4,17
A7_11_2_O,-7.17369123,O,A7_11,17
A7_9_2_A,-3.72114006,A,A7_9,17
A7_14_2_O,-6.99264123,O,A7_14,17
A7_10_2_A,-6.75984006,A,A7_10,17
A7_4_2_A,-6.54732431,A,A7_4,17
A7_11_2_A,-7.6293627,A,A7_11,17
A7_24_2_O,-7.42322431,O,A7_24,17
A7_3_2_A,-4.44594006,A,A7_3,17
A7_20_2_O,-5.41114123,O,A7_20,17
A7_23_2_A,-5.85026691,A,A7_23,17
A7_9_2_O,-5.12467431,O,A7_9,17
A7_3_2_O,-3.95177482,O,A7_3,17
A7_11_3_M,-6.4815024,M,A7_11,18
A7_10_3_O,-8.62760507,O,A7_10,18
A7_23_3_M,-4.5542524,M,A7_23,18
A7_24_3_M,-7.0057524,M,A7_24,18
A7_14_3_M,-4.14373561,M,A7_14,18
A7_14_3_O,-7.13130507,O,A7_14,18
A7_10_3_M,-4.8787524,M,A7_10,18
A7_4_3_M,-7.69483561,M,A7_4,18
A7_4_3_O,-6.85956957,O,A7_4,18
A7_24_3_O,-8.79190507,O,A7_24,18
A7_20_3_M,-6.3463524,M,A7_20,18
A7_20_3_O,-7.3002524,O,A7_20,18
A7_8_3_M,-4.58227805,M,A7_8,18
A7_11_3_O,-8.78475507,O,A7_11,18
A7_3_3_M,-4.70148561,M,A7_3,18
A7_3_3_O,-6.95281957,O,A7_3,18
A7_23_3_O,-7.57642482,O,A7_23,18
A7_9_3_M,-4.76352805,M,A7_9,18
A7_9_3_O,-6.60856957,O,A7_9,18
A9_1_1_A,-3.65214558,A,A9_1,22
A9_1_1_M,-6.99929527,M,A9_1,22
A9_20_1_M,-5.92339527,M,A9_20,22
A9_3_1_A,-5.43394558,A,A9_3,22
A9_22_1_A,-6.95499939,A,A9_22,22
A9_22_1_M,-8.56591992,M,A9_22,22
A9_24_1_A,-8.64469558,A,A9_24,22
A9_24_1_M,-6.05291992,M,A9_24,22
A9_11_1_A,-5.38714558,A,A9_11,22
A9_11_1_M,-6.72394527,M,A9_11,22
A9_21_1_M,-5.95514527,M,A9_21,22
A9_19_1_A,-4.56514558,A,A9_19,22
A9_19_1_M,-7.72324527,M,A9_19,22
A9_21_1_A,-3.52359939,A,A9_21,22
A9_14_1_M,-6.11934527,M,A9_14,22
A9_20_1_A,-4.62916851,A,A9_20,22
A9_3_1_M,-6.01351851,M,A9_3,22
A9_14_1_A,-5.22556851,A,A9_14,22
A9_5_1_A,-6.62009558,A,A9_5,22
A9_5_1_M,-7.01501992,M,A9_5,22
A9_22_2_O,-9.12045333,O,A9_22,23
A9_24_2_A,-5.97887375,A,A9_24,23
A9_1_2_A,-3.14461034,A,A9_1,23
A9_21_2_A,-5.58097375,A,A9_21,23
A9_1_2_O,-4.57012266,O,A9_1,23
A9_20_2_O,-6.44020333,O,A9_20,23
A9_24_2_O,-8.33023732,O,A9_24,23
A9_22_2_A,-6.51206034,A,A9_22,23
A9_14_2_O,-5.52557266,O,A9_14,23
A9_19_2_A,-6.63286034,A,A9_19,23
A9_11_2_O,-6.10688732,O,A9_11,23
A9_19_2_O,-6.89540333,O,A9_19,23
A9_14_2_A,-3.98084043,A,A9_14,23
A9_21_2_O,-6.98013732,O,A9_21,23
A9_3_2_O,-7.86035333,O,A9_3,23
A9_5_2_A,-6.04771034,A,A9_5,23
A9_5_2_O,-7.61918732,O,A9_5,23
A9_20_2_A,-5.67113732,A,A9_20,23
A9_11_2_A,-5.90244043,A,A9_11,23
A9_3_2_A,-4.78996034,A,A9_3,23
A9_24_3_M,-6.22853775,M,A9_24,24
A9_24_3_O,-8.37179043,O,A9_24,24
A9_21_3_M,-5.86705712,M,A9_21,24
A9_20_3_M,-5.42195712,M,A9_20,24
A9_20_3_O,-6.51855208,O,A9_20,24
A9_19_3_O,-6.61900208,O,A9_19,24
A9_14_3_M,-6.53712759,M,A9_14,24
A9_12_3_O,-7.45355208,O,A9_12,24
A9_19_3_M,-7.89587759,M,A9_19,24
A9_22_3_O,-6.79483775,O,A9_22,24
A9_5_3_O,-7.10089043,O,A9_5,24
A9_3_3_M,-4.73140441,M,A9_3,24
A9_22_3_M,-7.52037759,M,A9_22,24
A9_11_3_O,-6.65929043,O,A9_11,24
A9_1_3_O,-6.12474043,O,A9_1,24
A9_1_3_M,-5.48037759,M,A9_1,24
A9_14_3_O,-6.29935208,O,A9_14,24
A9_3_3_O,-5.55188775,O,A9_3,24
A9_5_3_M,-9.86285712,M,A9_5,24
A9_11_3_M,-6.05745712,M,A9_11,24
A9_11_4_M,-8.17906489,M,A9_11,25
A9_19_4_M,-7.08690274,M,A9_19,25
A9_1_4_A,-3.93023388,A,A9_1,25
A9_1_4_M,-6.83920274,M,A9_1,25
A9_20_4_A,-5.14726908,A,A9_20,25
A9_20_4_M,-7.95085274,M,A9_20,25
A9_19_4_A,-5.42318388,A,A9_19,25
A9_11_4_A,-6.55906908,A,A9_11,25
A9_5_4_A,-7.44956908,A,A9_5,25
A9_5_4_M,-10.38645441,M,A9_5,25
B1_12_1_A,-3.90176535,A,B1_12,1
B1_12_1_M,-4.42011254,M,B1_12,1
B1_21_1_M,-6.17431374,M,B1_21,1
B1_24_1_A,-3.01406374,A,B1_24,1
B1_24_1_M,-6.41751374,M,B1_24,1
B1_21_1_A,-5.14566535,A,B1_21,1
B1_16_1_A,-2.96901535,A,B1_16,1
B1_8_1_M,-5.94371374,M,B1_8,1
B1_3_1_A,-4.82596535,A,B1_3,1
B1_2_1_A,-3.00666535,A,B1_2,1
B1_16_1_M,-6.63656254,M,B1_16,1
B1_18_1_A,-4.66136535,A,B1_18,1
B1_3_1_M,-5.08921374,M,B1_3,1
B1_2_1_M,-5.87341254,M,B1_2,1
B1_8_1_A,-3.58456535,A,B1_8,1
B1_18_1_M,-4.21141374,M,B1_18,1
B1_22_1_A,-4.17006374,A,B1_22,1
B1_22_1_M,-6.64186374,M,B1_22,1
B1_5_1_A,-3.91671535,A,B1_5,1
B1_5_1_M,-5.26361254,M,B1_5,1
B1_12_2_A,-4.54121863,A,B1_12,2
B1_3_2_A,-4.58651863,A,B1_3,2
B1_24_2_A,-3.58682745,A,B1_24,2
B1_3_2_O,-6.16942618,O,B1_3,2
B1_8_2_O,-6.60912618,O,B1_8,2
B1_24_2_O,-7.13286254,O,B1_24,2
B1_22_2_A,-5.55292745,A,B1_22,2
B1_22_2_O,-6.4682985,O,B1_22,2
B1_21_2_O,-7.3325985,O,B1_21,2
B1_21_2_A,-4.43154405,A,B1_21,2
B1_12_2_O,-7.2245485,O,B1_12,2
B1_18_2_A,-4.33359405,A,B1_18,2
B1_18_2_O,-6.0464485,O,B1_18,2
B1_2_2_O,-6.92737618,O,B1_2,2
B1_8_2_A,-3.78406863,A,B1_8,2
B1_16_2_O,-6.8430485,O,B1_16,2
B1_2_2_A,-3.58246863,A,B1_2,2
B1_16_2_A,-4.93309405,A,B1_16,2
B1_5_2_O,-7.3979985,O,B1_5,2
B1_5_2_A,-3.52921863,A,B1_5,2
B1_22_3_O,-8.01674573,O,B1_22,3
B1_24_3_O,-8.9986326,O,B1_24,3
B1_16_3_M,-5.84549611,M,B1_16,3
B1_18_3_O,-7.1707826,O,B1_18,3
B1_22_3_M,-5.61838092,M,B1_22,3
B1_12_3_O,-7.43929611,O,B1_12,3
B1_16_3_O,-6.8268326,O,B1_16,3
B1_3_3_M,-6.86723092,M,B1_3,3
B1_12_3_M,-5.57968092,M,B1_12,3
B1_21_3_O,-9.60269611,O,B1_21,3
B1_18_3_M,-3.06963238,M,B1_18,3
B1_8_3_M,-6.27629611,M,B1_8,3
B1_8_3_O,-7.7682326,O,B1_8,3
B1_2_3_O,-9.19089573,O,B1_2,3
B1_5_3_O,-8.10899611,O,B1_5,3
B1_3_3_O,-7.5088326,O,B1_3,3
B1_21_3_M,-6.75603238,M,B1_21,3
B1_2_3_M,-5.00417745,M,B1_2,3
B1_5_3_M,-4.87274611,M,B1_5,3
B1_24_4_A,-5.78636453,A,B1_24,4
B1_24_4_M,-7.55186128,M,B1_24,4
B1_2_4_M,-9.26527421,M,B1_2,4
B1_5_4_M,-7.35737421,M,B1_5,4
B1_12_4_A,-5.84768238,A,B1_12,4
B1_12_4_M,-6.19826128,M,B1_12,4
B1_3_4_A,-4.35588238,A,B1_3,4
B1_2_4_A,-4.54568238,A,B1_2,4
B1_5_4_A,-5.54288238,A,B1_5,4
B1_3_4_M,-6.44277421,M,B1_3,4
B1_12_5_A,-5.04985467,A,B1_12,5
B1_2_5_A,-4.96780795,A,B1_2,5
B1_5_5_A,-5.15975795,A,B1_5,5
B1_5_5_O,-7.31390795,O,B1_5,5
B1_3_5_A,-4.55819544,A,B1_3,5
B1_3_5_O,-6.19453367,O,B1_3,5
B1_12_5_O,-8.00888367,O,B1_12,5
B1_24_5_A,-4.66343367,A,B1_24,5
B1_24_5_O,-9.52723367,O,B1_24,5
B10_1_1_A,-6.15732176,A,B10_1,26
B10_1_1_O,-8.14046792,O,B10_1,26
B10_21_1_O,-8.41731484,O,B10_21,26
B10_13_1_A,-6.17912176,A,B10_13,26
B10_2_1_A,-4.38814192,A,B10_2,26
B10_2_1_O,-7.73536484,O,B10_2,26
B10_15_1_A,-4.47862176,A,B10_15,26
B10_12_1_O,-6.27266792,O,B10_12,26
B10_13_1_O,-11.45704515,O,B10_13,26
B10_3_1_O,-6.25484515,O,B10_3,26
B10_12_1_A,-3.95629192,A,B10_12,26
B10_14_1_O,-7.29199515,O,B10_14,26
B10_18_1_A,-5.69180274,A,B10_18,26
B10_14_1_A,-5.96447176,A,B10_14,26
B10_21_1_A,-4.25620274,A,B10_21,26
B10_15_1_O,-7.49674515,O,B10_15,26
B10_5_1_A,-6.04282176,A,B10_5,26
B10_5_1_O,-8.48851484,O,B10_5,26
B10_3_1_A,-5.64152176,A,B10_3,26
B10_18_1_O,-8.97341484,O,B10_18,26
B10_1_2_O,-6.9147198,O,B10_1,27
B10_1_2_M,-6.51589623,M,B10_1,27
B10_21_2_M,-7.01127575,M,B10_21,27
B10_2_2_M,-6.14357759,M,B10_2,27
B10_3_2_O,-7.0234198,O,B10_3,27
B10_12_2_M,-5.73197759,M,B10_12,27
B10_13_2_M,-5.92739623,M,B10_13,27
B10_13_2_O,-6.56071792,O,B10_13,27
B10_14_2_M,-6.21214623,M,B10_14,27
B10_14_2_O,-6.8512198,O,B10_14,27
B10_21_2_O,-8.06451868,O,B10_21,27
B10_15_2_O,-6.71341868,O,B10_15,27
B10_3_2_M,-6.12664623,M,B10_3,27
B10_2_2_O,-7.48296868,O,B10_2,27
B10_15_2_M,-8.32042575,M,B10_15,27
B10_12_2_O,-7.7275198,O,B10_12,27
B10_18_2_M,-6.35817575,M,B10_18,27
B10_18_2_O,-8.6823198,O,B10_18,27
B10_5_2_M,-7.36149623,M,B10_5,27
B10_5_2_O,-5.54301868,O,B10_5,27
B10_21_3_M,-7.65212494,M,B10_21,28
B10_13_3_A,-4.32504487,A,B10_13,28
B10_13_3_M,-7.40915046,M,B10_13,28
B10_21_3_A,-4.60153192,A,B10_21,28
B10_1_3_A,-5.69594487,A,B10_1,28
B10_1_3_M,-7.86200496,M,B10_1,28
B10_18_3_A,-5.30823192,A,B10_18,28
B10_18_3_M,-6.91595496,M,B10_18,28
B10_2_3_M,-5.92960046,M,B10_2,28
B10_15_3_A,-5.13542759,A,B10_15,28
B10_15_3_M,-7.02905496,M,B10_15,28
B10_3_3_A,-7.01563192,A,B10_3,28
B10_3_3_M,-6.56135046,M,B10_3,28
B10_14_3_A,-5.81114487,A,B10_14,28
B10_12_3_A,-5.44108192,A,B10_12,28
B10_12_3_M,-6.09525046,M,B10_12,28
B10_2_3_A,-5.49109487,A,B10_2,28
B10_5_3_A,-4.48442759,A,B10_5,28
B10_14_3_M,-6.49710496,M,B10_14,28
B10_5_3_M,-5.38570496,M,B10_5,28
B10_1_4_A,-5.19958286,A,B10_1,29
B10_12_4_A,-4.30868149,A,B10_12,29
B10_3_4_A,-5.02352029,A,B10_3,29
B10_2_4_A,-5.00278149,A,B10_2,29
B10_2_4_O,-8.15446792,O,B10_2,29
B10_1_4_O,-6.93169326,O,B10_1,29
B10_12_4_O,-7.06950279,O,B10_12,29
B10_3_4_O,-7.60154326,O,B10_3,29
B10_5_4_A,-4.15368286,A,B10_5,29
B10_5_4_O,-6.93158286,O,B10_5,29
B10_2_5_O,-7.25486195,O,B10_2,30
B10_12_5_M,-3.77298689,M,B10_12,30
B10_3_5_M,-5.20945235,M,B10_3,30
B10_2_5_M,-5.77408689,M,B10_2,30
B10_1_5_M,-8.29240235,M,B10_1,30
B10_1_5_O,-6.33360496,O,B10_1,30
B10_12_5_O,-7.41131195,O,B10_12,30
B10_3_5_O,-8.39050799,O,B10_3,30
B10_5_5_M,-6.13638689,M,B10_5,30
B10_5_5_O,-6.79850799,O,B10_5,30
B11_1_1_A,-4.88797494,A,B11_1,29
B11_1_1_O,-7.03940279,O,B11_1,29
B11_2_1_A,-4.96938149,A,B11_2,29
B11_2_1_O,-7.35174326,O,B11_2,29
B11_18_1_A,-5.06553149,A,B11_18,29
B11_13_1_A,-5.56947494,A,B11_13,29
B11_10_1_A,-5.43137029,A,B11_10,29
B11_10_1_O,-5.85679326,O,B11_10,29
B11_20_1_A,-5.33623149,A,B11_20,29
B11_20_1_O,-7.62224326,O,B11_20,29
B11_19_1_A,-5.02653149,A,B11_19,29
B11_16_1_A,-6.96527029,A,B11_16,29
B11_12_1_A,-4.41623149,A,B11_12,29
B11_12_1_O,-6.28710279,O,B11_12,29
B11_9_1_A,-4.02530279,A,B11_9,29
B11_9_1_O,-6.96901792,O,B11_9,29
B11_19_1_O,-6.90970279,O,B11_19,29
B11_16_1_O,-6.18289326,O,B11_16,29
B11_18_1_O,-6.60431792,O,B11_18,29
B11_13_1_O,-7.83139326,O,B11_13,29
B11_9_2_M,-4.33485235,M,B11_9,30
B11_2_2_M,-4.70595235,M,B11_2,30
B11_10_2_M,-5.44710799,M,B11_10,30
B11_20_2_M,-5.31348689,M,B11_20,30
B11_13_2_M,-4.89858689,M,B11_13,30
B11_13_2_O,-6.85742948,O,B11_13,30
B11_16_2_M,-6.58680799,M,B11_16,30
B11_16_2_O,-6.83325496,O,B11_16,30
B11_12_2_M,-4.62015799,M,B11_12,30
B11_1_2_M,-5.89773689,M,B11_1,30
B11_9_2_O,-6.14176195,O,B11_9,30
B11_2_2_O,-6.82507948,O,B11_2,30
B11_18_2_M,-6.80227029,M,B11_18,30
B11_18_2_O,-6.87200496,O,B11_18,30
B11_19_2_M,-4.18177029,M,B11_19,30
B11_19_2_O,-6.48295496,O,B11_19,30
B11_10_2_O,-6.50486195,O,B11_10,30
B11_20_2_O,-6.73600496,O,B11_20,30
B11_12_2_O,-6.84807948,O,B11_12,30
B11_1_2_O,-6.62777948,O,B11_1,30
B11_19_5_A,-6.55093578,A,B11_19,33
B11_16_5_A,-6.2460732,A,B11_16,33
B11_18_5_A,-6.38590467,A,B11_18,33
B11_13_5_A,-6.79600467,A,B11_13,33
B11_1_5_A,-5.53538578,A,B11_1,33
B11_1_5_M,-5.84336683,M,B11_1,33
B11_2_5_A,-7.0946732,A,B11_2,33
B11_2_5_M,-5.51801683,M,B11_2,33
B11_18_5_M,-6.056636,M,B11_18,33
B11_13_5_M,-7.34880235,M,B11_13,33
B11_10_5_A,-6.01588578,A,B11_10,33
B11_10_5_M,-7.67251683,M,B11_10,33
B11_20_5_A,-7.6251232,A,B11_20,33
B11_20_5_M,-5.9387732,M,B11_20,33
B11_19_5_M,-3.446686,M,B11_19,33
B11_16_5_M,-6.94145235,M,B11_16,33
B11_12_5_A,-5.36813578,A,B11_12,33
B11_12_5_M,-4.756986,M,B11_12,33
B11_9_5_A,-5.25488578,A,B11_9,33
B11_9_5_M,-5.348736,M,B11_9,33
B12_13_1_A,-6.71960467,A,B12_13,32
B12_13_1_O,-6.96939821,O,B12_13,32
B12_5_1_A,-5.68599235,A,B12_5,32
B12_17_1_A,-5.63973033,A,B12_17,32
B12_15_1_A,-4.82186527,A,B12_15,32
B12_15_1_O,-8.45926527,O,B12_15,32
B12_8_1_O,-8.54379821,O,B12_8,32
B12_16_1_O,-8.81176527,O,B12_16,32
B12_6_1_A,-5.24468033,A,B12_6,32
B12_3_1_A,-5.23459235,A,B12_3,32
B12_16_1_A,-5.06904235,A,B12_16,32
B12_3_1_O,-7.17907618,O,B12_3,32
B12_7_1_A,-5.58790467,A,B12_7,32
B12_7_1_O,-6.55942618,O,B12_7,32
B12_8_1_A,-5.18108033,A,B12_8,32
B12_5_1_O,-8.10026527,O,B12_5,32
B12_17_1_O,-8.36969821,O,B12_17,32
B12_6_1_O,-8.98679821,O,B12_6,32
B12_9_1_A,-5.12473033,A,B12_9,32
B12_9_1_O,-7.88922618,O,B12_9,32
B12_17_2_M,-7.18126325,M,B12_17,33
B12_15_2_M,-5.84384131,M,B12_15,33
B12_16_2_M,-5.98089131,M,B12_16,33
B12_16_2_O,-8.37703393,O,B12_16,33
B12_7_2_M,-6.17797824,M,B12_7,33
B12_15_2_O,-5.87578393,O,B12_15,33
B12_8_2_M,-6.39829131,M,B12_8,33
B12_5_2_M,-7.10547824,M,B12_5,33
B12_5_2_O,-8.83611457,O,B12_5,33
B12_17_2_O,-11.16286457,O,B12_17,33
B12_3_2_M,-6.50309131,M,B12_3,33
B12_8_2_O,-7.58183393,O,B12_8,33
B12_9_2_M,-5.15666325,M,B12_9,33
B12_9_2_O,-8.76101325,O,B12_9,33
B12_7_2_O,-6.87867618,O,B12_7,33
B12_3_2_O,-6.59501457,O,B12_3,33
B12_17_3_A,-6.34932003,A,B12_17,34
B12_13_3_A,-4.40692824,A,B12_13,34
B12_16_3_A,-3.91837003,A,B12_16,34
B12_5_3_A,-4.70920596,A,B12_5,34
B12_5_3_M,-6.11104579,M,B12_5,34
B12_15_3_A,-3.55420596,A,B12_15,34
B12_3_3_A,-5.82410596,A,B12_3,34
B12_3_3_M,-4.40794579,M,B12_3,34
B12_16_3_M,-2.79784579,M,B12_16,34
B12_13_3_M,-4.09367003,M,B12_13,34
B12_7_3_M,-4.29018224,M,B12_7,34
B12_15_3_M,-3.48838224,M,B12_15,34
B12_6_3_A,-5.13692824,A,B12_6,34
B12_6_3_M,-3.82834579,M,B12_6,34
B12_17_3_M,-6.66242003,M,B12_17,34
B12_9_3_M,-3.53633224,M,B12_9,34
B12_8_3_A,-3.55437654,A,B12_8,34
B12_9_3_A,-5.44627654,A,B12_9,34
B12_7_3_A,-6.83912654,A,B12_7,34
B12_8_3_M,-2.89718224,M,B12_8,34
B13_10_1_A,-6.43669767,A,B13_10,35
B13_10_1_M,-6.85151022,M,B13_10,35
B13_4_1_A,-6.06261212,A,B13_4,35
B13_4_1_M,-5.68890039,M,B13_4,35
B13_20_1_A,-6.74807489,A,B13_20,35
B13_18_1_A,-5.78971212,A,B13_18,35
B13_15_1_A,-6.40717489,A,B13_15,35
B13_15_1_M,-5.49481834,M,B13_15,35
B13_6_1_A,-6.2657735,A,B13_6,35
B13_6_1_M,-6.27525039,M,B13_6,35
B13_3_1_A,-6.19119767,A,B13_3,35
B13_19_1_A,-6.5940735,A,B13_19,35
B13_17_1_A,-7.22584767,A,B13_17,35
B13_17_1_M,-5.37781022,M,B13_17,35
B13_7_1_A,-5.09104767,A,B13_7,35
B13_7_1_M,-4.34286834,M,B13_7,35
B13_3_1_M,-6.61255039,M,B13_3,35
B13_19_1_M,-6.16606834,M,B13_19,35
B13_20_1_M,-6.41090039,M,B13_20,35
B13_18_1_M,-6.24586834,M,B13_18,35
B13_7_4_M,-5.48199432,M,B13_7,38
B13_4_4_M,-6.59366021,M,B13_4,38
B13_15_4_M,-7.02954432,M,B13_15,38
B13_6_4_M,-4.92756021,M,B13_6,38
B13_18_4_M,-5.32187347,M,B13_18,38
B13_18_4_O,-6.23284432,O,B13_18,38
B13_19_4_M,-5.91947347,M,B13_19,38
B13_19_4_O,-6.78147489,O,B13_19,38
B13_17_4_M,-4.74371021,M,B13_17,38
B13_10_4_M,-7.03597347,M,B13_10,38
B13_7_4_O,-7.64837489,O,B13_7,38
B13_4_4_O,-5.29214432,O,B13_4,38
B13_20_4_M,-5.59269432,M,B13_20,38
B13_20_4_O,-8.48691491,O,B13_20,38
B13_3_4_M,-4.12257347,M,B13_3,38
B13_3_4_O,-9.69894432,O,B13_3,38
B13_15_4_O,-8.94692489,O,B13_15,38
B13_6_4_O,-6.20121491,O,B13_6,38
B13_17_4_O,-6.07902489,O,B13_17,38
B13_10_4_O,-9.64796491,O,B13_10,38
B13_3_5_A,-6.07890299,A,B13_3,39
B13_19_5_A,-7.43745299,A,B13_19,39
B13_20_5_A,-5.70512874,A,B13_20,39
B13_18_5_A,-6.89330299,A,B13_18,39
B13_10_5_A,-5.6491171,A,B13_10,39
B13_10_5_M,-6.67916752,M,B13_10,39
B13_4_5_A,-6.76940299,A,B13_4,39
B13_4_5_M,-5.33661752,M,B13_4,39
B13_20_5_M,-6.32950046,M,B13_20,39
B13_18_5_M,-6.36275046,M,B13_18,39
B13_15_5_A,-6.62240299,A,B13_15,39
B13_15_5_M,-7.02186752,M,B13_15,39
B13_6_5_A,-5.80192874,A,B13_6,39
B13_6_5_M,-4.30780046,M,B13_6,39
B13_3_5_M,-4.29946752,M,B13_3,39
B13_19_5_M,-6.1500171,M,B13_19,39
B13_17_5_A,-6.6952671,A,B13_17,39
B13_17_5_M,-5.3784671,M,B13_17,39
B13_7_5_A,-5.99045299,A,B13_7,39
B13_7_5_M,-5.53775046,M,B13_7,39
B14_10_1_A,-4.97153655,A,B14_10,38
B14_10_1_O,-9.18470689,O,B14_10,38
B14_24_1_A,-6.15898655,A,B14_24,38
B14_20_1_A,-6.87008655,A,B14_20,38
B14_16_1_A,-3.90841661,A,B14_16,38
B14_16_1_O,-8.78719151,O,B14_16,38
B14_17_1_A,-4.02501661,A,B14_17,38
B14_24_1_O,-8.0067228,O,B14_24,38
B14_3_1_A,-6.02478655,A,B14_3,38
B14_9_1_A,-4.95106661,A,B14_9,38
B14_23_1_O,-7.89900689,O,B14_23,38
B14_17_1_O,-10.2261228,O,B14_17,38
B14_9_1_O,-8.87390689,O,B14_9,38
B14_23_1_A,-5.22741661,A,B14_23,38
B14_5_1_A,-4.6496382,A,B14_5,38
B14_5_1_O,-8.36114151,O,B14_5,38
B14_20_1_O,-8.28020689,O,B14_20,38
B14_22_1_A,-5.03721661,A,B14_22,38
B14_22_1_O,-6.3903728,O,B14_22,38
